"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","assigned_condition","age","gender","rest","browser_interaction","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","task_part","environment","score","rewardMap","correct","fullState","isCatch","audioStim","slider_start","answer","error","trial_num","condition","order","bonus"
"html-keyboard-response","328","1376686","0.0-4.0-2.1-1.59","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","19","","",""
"revaluation","329","1382720","0.0-4.0-2.1-0.60","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[431,340.90000009536743]","./assets/img/canyon/memory/0.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","20","revaluation","2",""
"html-keyboard-response","330","1383223","0.0-4.0-2.1-1.60","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","21","","",""
"revaluation","331","1389268","0.0-4.0-2.1-0.61","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[372.7000000476837,289.7999999523163]","./assets/img/canyon/memory/11.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","22","revaluation","2",""
"html-keyboard-response","332","1389772","0.0-4.0-2.1-1.61","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","23","","",""
"revaluation","333","1395820","0.0-4.0-2.1-0.62","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[359.40000009536743,290.5]","./assets/img/canyon/memory/20.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","24","revaluation","2",""
"html-keyboard-response","334","1396323","0.0-4.0-2.1-1.62","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","25","","",""
"revaluation","335","1402368","0.0-4.0-2.1-0.63","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[295.59999990463257,120.09999990463257]","./assets/img/canyon/memory/29.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","26","revaluation","2",""
"html-keyboard-response","336","1402871","0.0-4.0-2.1-1.63","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","27","","",""
"revaluation","337","1408918","0.0-4.0-2.1-0.64","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[286.80000019073486,286.39999985694885]","./assets/img/canyon/memory/24.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","28","revaluation","2",""
"html-keyboard-response","338","1409421","0.0-4.0-2.1-1.64","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","29","","",""
"revaluation","339","1415467","0.0-4.0-2.1-0.65","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[487.7000000476837,309.19999980926514]","./assets/img/canyon/memory/11.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","30","revaluation","2",""
"html-keyboard-response","340","1415985","0.0-4.0-2.1-1.65","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","31","","",""
"revaluation","341","1422033","0.0-4.0-2.1-0.66","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[349,696.9000000953674]","./assets/img/canyon/memory/17.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","32","revaluation","2",""
"html-keyboard-response","342","1422542","0.0-4.0-2.1-1.66","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","33","","",""
"revaluation","343","1428589","0.0-4.0-2.1-0.67","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[306.10000014305115,320.59999990463257]","./assets/img/canyon/memory/18.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","34","revaluation","2",""
"html-keyboard-response","344","1429091","0.0-4.0-2.1-1.67","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","35","","",""
"revaluation","345","1433122","0.0-4.0-2.1-0.68","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[1328.8999998569489]","./assets/img/canyon/catch/4.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","36","revaluation","2",""
"html-keyboard-response","346","1433626","0.0-4.0-2.1-1.68","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","37","","",""
"revaluation","347","1437642","0.0-4.0-2.1-0.69","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[556.7999999523163]","./assets/img/canyon/catch/6.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","38","revaluation","2",""
"html-keyboard-response","348","1438145","0.0-4.0-2.1-1.69","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","39","","",""
"revaluation","349","1442163","0.0-4.0-2.1-0.70","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[835.2000000476837]","./assets/img/canyon/catch/2.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","40","revaluation","2",""
"html-keyboard-response","350","1442666","0.0-4.0-2.1-1.70","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","41","","",""
"revaluation","351","1448711","0.0-4.0-2.1-0.71","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[638.2999999523163,313.30000019073486]","./assets/img/canyon/memory/7.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","42","revaluation","2",""
"html-keyboard-response","352","1449215","0.0-4.0-2.1-1.71","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","43","","",""
"revaluation","353","1455248","0.0-4.0-2.1-0.72","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[424.7000000476837,341.09999990463257]","./assets/img/canyon/memory/34.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","44","revaluation","2",""
"html-keyboard-response","354","1455751","0.0-4.0-2.1-1.72","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","45","","",""
"revaluation","355","1461798","0.0-4.0-2.1-0.73","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[423.40000009536743,529.5]","./assets/img/canyon/memory/20.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","46","revaluation","2",""
"html-keyboard-response","356","1462301","0.0-4.0-2.1-1.73","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","47","","",""
"revaluation","357","1468348","0.0-4.0-2.1-0.74","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[383.60000014305115,314.90000009536743]","./assets/img/canyon/memory/38.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","48","revaluation","2",""
"html-keyboard-response","358","1468851","0.0-4.0-2.1-1.74","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","49","","",""
"revaluation","359","1474898","0.0-4.0-2.1-0.75","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[305.7000000476837,251]","./assets/img/canyon/memory/29.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","50","revaluation","2",""
"html-keyboard-response","360","1475416","0.0-4.0-2.1-1.75","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","51","","",""
"revaluation","361","1481461","0.0-4.0-2.1-0.76","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[370.10000014305115,331.60000014305115]","./assets/img/canyon/memory/23.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","52","revaluation","2",""
"html-keyboard-response","362","1481964","0.0-4.0-2.1-1.76","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","53","","",""
"revaluation","363","1485991","0.0-4.0-2.1-0.77","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[426.09999990463257]","./assets/img/canyon/catch/5.jpg","[""ArrowUp""]","value training","canyon","-10","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","false","ArrowUp","true","","","","","54","revaluation","2",""
"html-keyboard-response","364","1486496","0.0-4.0-2.1-1.77","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","55","","",""
"revaluation","365","1492528","0.0-4.0-2.1-0.78","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[533.5,344.60000014305115]","./assets/img/canyon/memory/9.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","56","revaluation","2",""
"html-keyboard-response","366","1493031","0.0-4.0-2.1-1.78","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","57","","",""
"revaluation","367","1499080","0.0-4.0-2.1-0.79","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[416.5,378.7999999523163]","./assets/img/canyon/memory/39.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","58","revaluation","2",""
"html-keyboard-response","368","1499599","0.0-4.0-2.1-1.79","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","59","","",""
"revaluation","369","1505618","0.0-4.0-2.1-0.80","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[597.2000000476837,339.2999999523163]","./assets/img/canyon/memory/17.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","60","revaluation","2",""
"html-keyboard-response","370","1506121","0.0-4.0-2.1-1.80","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","61","","",""
"revaluation","371","1512167","0.0-4.0-2.1-0.81","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[843.1000001430511,330.59999990463257]","./assets/img/canyon/memory/14.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","62","revaluation","2",""
"html-keyboard-response","372","1512670","0.0-4.0-2.1-1.81","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","63","","",""
"revaluation","373","1516700","0.0-4.0-2.1-0.82","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[1228.0999999046326]","./assets/img/canyon/catch/7.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","64","revaluation","2",""
"html-keyboard-response","374","1517204","0.0-4.0-2.1-1.82","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","65","","",""
"revaluation","375","1523250","0.0-4.0-2.1-0.83","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[745.5,481]","./assets/img/canyon/memory/4.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","66","revaluation","2",""
"html-keyboard-response","376","1523753","0.0-4.0-2.1-1.83","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","67","","",""
"revaluation","377","1527784","0.0-4.0-2.1-0.84","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[928.9000000953674]","./assets/img/canyon/catch/0.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","68","revaluation","2",""
"html-keyboard-response","378","1528287","0.0-4.0-2.1-1.84","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","69","","",""
"revaluation","379","1534335","0.0-4.0-2.1-0.85","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[547.5999999046326,498.89999985694885]","./assets/img/canyon/memory/0.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","70","revaluation","2",""
"html-keyboard-response","380","1534839","0.0-4.0-2.1-1.85","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","71","","",""
"revaluation","381","1538872","0.0-4.0-2.1-0.86","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[932.0999999046326]","./assets/img/canyon/catch/1.jpg","[""spaceBar""]","value training","canyon","0","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","spaceBar","true","","","","","72","revaluation","2",""
"html-keyboard-response","382","1539374","0.0-4.0-2.1-1.86","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","73","","",""
"revaluation","383","1545417","0.0-4.0-2.1-0.87","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[1012.0999999046326,726.1000001430511]","./assets/img/canyon/memory/37.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","74","revaluation","2",""
"html-keyboard-response","384","1545920","0.0-4.0-2.1-1.87","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","75","","",""
"revaluation","385","1551952","0.0-4.0-2.1-0.88","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[599.7999999523163,517.7999999523163]","./assets/img/canyon/memory/3.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","76","revaluation","2",""
"html-keyboard-response","386","1552455","0.0-4.0-2.1-1.88","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","77","","",""
"revaluation","387","1558499","0.0-4.0-2.1-0.89","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[1145.7999999523163,475.7999999523163]","./assets/img/canyon/memory/27.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","78","revaluation","2",""
"html-keyboard-response","388","1559017","0.0-4.0-2.1-1.89","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","79","","",""
"revaluation","389","1565053","0.0-4.0-2.1-0.90","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[636.3999998569489,600.7000000476837]","./assets/img/canyon/memory/19.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","80","revaluation","2",""
"html-keyboard-response","390","1565557","0.0-4.0-2.1-1.90","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","81","","",""
"revaluation","391","1571603","0.0-4.0-2.1-0.91","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[433.10000014305115,421]","./assets/img/canyon/memory/18.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","82","revaluation","2",""
"html-keyboard-response","392","1572107","0.0-4.0-2.1-1.91","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","83","","",""
"revaluation","393","1578152","0.0-4.0-2.1-0.92","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[657,397.7999999523163]","./assets/img/canyon/memory/36.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","84","revaluation","2",""
"html-keyboard-response","394","1578656","0.0-4.0-2.1-1.92","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","85","","",""
"revaluation","395","1584703","0.0-4.0-2.1-0.93","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[418.39999985694885,473.40000009536743]","./assets/img/canyon/memory/38.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","86","revaluation","2",""
"html-keyboard-response","396","1585207","0.0-4.0-2.1-1.93","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","87","","",""
"revaluation","397","1591255","0.0-4.0-2.1-0.94","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[432.2999999523163,465.5]","./assets/img/canyon/memory/39.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","88","revaluation","2",""
"html-keyboard-response","398","1591758","0.0-4.0-2.1-1.94","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","89","","",""
"revaluation","399","1597793","0.0-4.0-2.1-0.95","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[682.7000000476837,321.09999990463257]","./assets/img/canyon/memory/7.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","90","revaluation","2",""
"html-keyboard-response","400","1598296","0.0-4.0-2.1-1.95","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","91","","",""
"revaluation","401","1604334","0.0-4.0-2.1-0.96","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[535.7999999523163,387.60000014305115]","./assets/img/canyon/memory/3.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","92","revaluation","2",""
"html-keyboard-response","402","1604838","0.0-4.0-2.1-1.96","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","93","","",""
"revaluation","403","1610883","0.0-4.0-2.1-0.97","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","false","","","","[517.0999999046326,340.7999999523163]","./assets/img/canyon/memory/35.jpg","[""ArrowUp"",""ArrowLeft""]","value training","canyon","26","{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}","true","ArrowUp,ArrowLeft","false","","","","","94","revaluation","2",""
"html-keyboard-response","404","1611386","0.0-4.0-2.1-1.97","pilot_wm_v1","66952c67f557cc6b49a8d91f","7","null","null","false","","","","","","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","95","","",""
